,Query String,position,snippet,title,url
498,war crime action,1," · A war crime is an act that constitutes a serious violation of the laws of war that gives rise to individual criminal responsibility. Examples of crimes include intentionally killing civilians or prisoners, torturing, destroying civilian property, taking hostages, performing a perfidy, raping, using child soldiers, pillaging, declaring that no quarter will be given, and seriously …",War crime - Wikipedia,https://en.wikipedia.org/wiki/War_crime
499,war crime action,2,"Definition and conceptual development. The term war crime has been difficult to define with precision, and its usage has evolved constantly, particularly since the end of World War I.The first systematic attempt to define a broad range of war crimes was the Instructions for the Government of Armies of the United States in the Field—also known as the “Lieber Code” after …","war crime | History, Examples, & International Rules | Britannica",https://www.britannica.com/topic/war-crime
500,war crime action,3," · When two escaping American World War II prisoners are killed, the German P.O.W. camp barracks black marketeer, J.J. Sefton, is suspected of being an informer.",100 Best War movies - IMDb,https://www.imdb.com/list/ls009678583/
501,war crime action,4,"War Crimes Atrocities against enemy combatants or conventional crimes committed by military units (see War crimes of the Wehrmacht), ... Later clemency action further reduced his confinement to 2 years and 9 months. Corporal Stanley J. Luczko, was found guilty of voluntary manslaughter and sentenced to confinement for three years: 79–81: Thuy Bo incident: Murder …",List of war crimes - Wikipedia,https://en.wikipedia.org/wiki/List_of_war_crimes
502,civil unrest,1,,What is Civil Unrest? - Definition & Preparedness - Criminal Justice ...,https://study.com/academy/lesson/what-is-civil-unrest-definition-preparedness.html
503,civil unrest,2,"Civil disorder, also known as civil disturbance or civil unrest, is an activity arising from a mass act of civil disobedience  (such as a demonstration, riot, or strike) in which the participants become hostile toward authority, and authorities incur difficulties in maintaining public safety and order, over the disorderly crowd.    It is, in any form, prejudicial to public law and order.   ",Civil disorder - Wikipedia,https://en.wikipedia.org/wiki/Civil_disorder
504,civil unrest,3," · Amid the anxiety and angst of the worst pandemic in 100 years, the elimination of social injustice has been the rallying cry of protesters following the George Floyd incident. Peaceful demonstrations erupting into violence under the cover of darkness have been national news.","Civil Unrest: Demonstrations, protests, and rioting. - Risk and ...",https://www.riskandresiliencehub.com/civil-unrest-demonstrations-protests-and-rioting/
505,civil unrest,4," · CIVIL UNREST Epidemics lead world's biggest short-term risks: World Economic Forum The COVID-19 pandemic has already had a devastating impact on many livelihoods, as global lockdowns have led to job losses and business closures. It has also exacerbated issues such as increasing inequalities over access to technology and the threat of civil unrest.","civil unrest: Latest News & Videos, Photos about civil unrest | The ...",https://economictimes.indiatimes.com/topic/civil-unrest
506,civil unrest,5,,The 16 countries with the most civil unrest | BusinessInsider India,https://www.businessinsider.in/finance/the-16-countries-with-the-most-civil-unrest/slidelist/53524757.cms
507,civil unrest,6,Listed are major episodes of civil unrest in the United States. This list does not include the numerous incidents of destruction and violence associated with various sporting events.  ,List of incidents of civil unrest in the United States - Wikipedia,https://en.wikipedia.org/wiki/List_of_incidents_of_civil_unrest_in_the_United_States
508,civil unrest,7,,10 Tips for Staying Safe During Civil Unrest - Disaster Rally,https://disasterrally.com/civil-unrest/
509,civil unrest,8,"In layman’s terms, civil unrest (sometimes referred to as civil disturbance) is a purposeful disruption of smooth and peaceful society by a group of three or more individuals. Think of events such as riots, violent demonstrations, and unlawful obstructions. Many incidents of civil unrest happen as a result of national political events.",The Best Civil Unrest Survival Plan – Super Prepper,https://www.superprepper.com/the-best-civil-unrest-survival-plan/
510,civil unrest,9,"The civil unrest and protests began as part of international responses to the killing of George Floyd, a 46-year-old African-American man who was killed during an arrest after Derek Chauvin, a Minneapolis Police Department officer, knelt on Floyd's neck for nearly eight minutes as three other officers looked on and prevented passers-by from ...",George Floyd protests - Wikipedia,https://en.wikipedia.org/wiki/George_Floyd_protests
511,demonstration,1,"dem·on·stra·tion (dĕm′ən-strā′shən) n. 1. a. The act or process of providing evidence for or showing the truth of something: a demonstration of the drug's efficacy; a demonstration of the theorem. b. An illustration or explanation, as of a theory or product, by exemplification or practical application: a demonstration of ballroom dancing. 2. a. A piece of evidence: That car he bought is supposed to be a …",Demonstration - definition of demonstration by The Free Dictionary,https://www.thefreedictionary.com/Demonstration
512,demonstration,2,"Demonstration definition is - an act, process, or means of demonstrating to the intelligence : such as. How to use demonstration in a sentence.",Demonstration | Definition of Demonstration by Merriam-Webster,https://www.merriam-webster.com/dictionary/demonstration
513,demonstration,3,"Demonstration definition, the act or circumstance of proving or being proved conclusively, as by reasoning or a show of evidence: a belief incapable of demonstration. See more.",Demonstration | Definition of Demonstration at Dictionary.com,https://www.dictionary.com/browse/demonstration
514,demonstration,4,"demonstration definition: 1. the act of showing someone how to do something, or how something works: 2. an occasion when a…. Learn more.",DEMONSTRATION | meaning in the Cambridge English Dictionary,https://dictionary.cambridge.org/dictionary/english/demonstration
515,demonstration,5,"Demonstration: a mass meeting for the purpose of displaying or arousing support for a cause or person. Synonyms: demo, rally, display… Find the right word. Synonyms: demo, rally, display… Find the right word.",Demonstration Synonyms | Merriam-Webster Thesaurus,https://www.merriam-webster.com/thesaurus/demonstration
516,demonstration,6,,demonstration - Wiktionary,https://en.wiktionary.org/wiki/demonstration
517,demonstration,7," · Demonstration definition: A demonstration is a march or gathering which people take part in to show their... | Meaning, pronunciation, translations and examples",Demonstration definition and meaning | Collins English Dictionary,https://www.collinsdictionary.com/dictionary/english/demonstration
518,demonstration,8,"A demonstration is an action by a mass group or collection of groups of people in favor of a political  or other cause or people partaking in a protest  against a cause of concern; it often consists of walking in a mass march formation and either beginning with or meeting at a designated endpoint, or rally, to hear speakers. It is different from mass meeting. Actions such as blockades and sit-ins  may also be referred to as demonstrations. Demonstrations can be ",Demonstration (political) - Wikipedia,https://en.wikipedia.org/wiki/Demonstration_(protest)
519,demonstration,9,"Another word for demonstration. Find more ways to say demonstration, along with related words, antonyms and example phrases at Thesaurus.com, the world's most trusted free thesaurus.","Demonstration Synonyms, Demonstration Antonyms | …",https://www.thesaurus.com/browse/demonstration
